,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
112,hugging-face-qa-bot,KonradSzafer,QA Bot for Hugging Face documentation to accelerate development within the ecosystem.,https://github.com/KonradSzafer/hugging-face-qa-bot,Python,2023-02-22T19:10:55Z,2024-09-25T19:21:10Z,43,4,3,MIT License
113,Hugging-Face-Hub-Langchain-Document-Embeddings,ToxyBorg,Using Hugging Face Hub Embeddings with Langchain document loaders to do some query answering,https://github.com/ToxyBorg/Hugging-Face-Hub-Langchain-Document-Embeddings,Python,2023-05-05T16:11:39Z,2024-09-04T11:13:23Z,29,7,0,The Unlicense
114,huggingface-doc-zh,apachecn,Hugging Face - 文档库(中文版),https://github.com/apachecn/huggingface-doc-zh,,2023-10-30T11:18:44Z,2024-09-10T15:56:55Z,9,6,1,Other
115,tokengated-next-chatgpt,oceanprotocol,"Web3 Tokengated Chatbot via OpenAI/Langchain/Hugging Face. Powered by Next, Vercel & Supabase.",https://github.com/oceanprotocol/tokengated-next-chatgpt,TypeScript,2023-07-12T22:50:10Z,2024-08-10T19:05:40Z,17,9,6,Other
116,huggingface-sync-action,nateraw,GitHub action that'll sync files from a GitHub Repo with the Hugging Face Hub 🤗,https://github.com/nateraw/huggingface-sync-action,Python,2022-10-16T21:06:47Z,2024-08-12T19:09:43Z,64,5,1,
117,HuggingFace-Datasets-Text-Quality-Analysis,onesuper,"Retrieves parquet files from Hugging Face, identifies and quantifies junky data, duplication, contamination, and biased content in dataset using pandas",https://github.com/onesuper/HuggingFace-Datasets-Text-Quality-Analysis,Python,2023-06-16T14:51:47Z,2024-08-13T07:39:25Z,49,3,1,
118,How-to-Sync-Hugging-Face-Spaces-with-a-GitHub-Repository,ruslanmv, How to Sync Hugging Face Spaces with a GitHub Repository,https://github.com/ruslanmv/How-to-Sync-Hugging-Face-Spaces-with-a-GitHub-Repository,,2024-02-15T10:52:54Z,2024-10-02T23:01:27Z,21,5,0,
119,huggingface-chat,rahulsushilsharma,hugging face chat api for JS 🤗,https://github.com/rahulsushilsharma/huggingface-chat,TypeScript,2023-08-31T05:04:28Z,2024-08-18T21:00:30Z,9,6,8,MIT License
120,ml_with_fastapi_and_streamlit,mafda,"Prototyping a Machine Learning Application with Streamlit, FastAPI, Hugging Face and Docker",https://github.com/mafda/ml_with_fastapi_and_streamlit,Python,2022-05-18T00:47:06Z,2024-09-09T02:35:31Z,21,6,0,
121,hf-trim,IamAdiSri,Reduce the size of pretrained Hugging Face models via vocabulary trimming.,https://github.com/IamAdiSri/hf-trim,Python,2022-03-24T19:35:44Z,2024-09-25T03:05:38Z,40,5,2,Mozilla Public License 2.0
122,GPTNeoX20B_HuggingFace,mallorbc,,https://github.com/mallorbc/GPTNeoX20B_HuggingFace,Python,2022-07-13T15:33:59Z,2024-05-05T07:33:17Z,22,4,1,GNU Affero General Public License v3.0
123,datafy-huggingface,datafyresearcher,Hugging Face Ecosystem,https://github.com/datafyresearcher/datafy-huggingface,Jupyter Notebook,2023-12-19T09:48:38Z,2024-04-08T00:54:40Z,4,4,0,
124,Fine-Tuning-Multimodal-LLM,AIAnytime,"Fine Tuning Multimodal LLM ""Idefics 9B"" on Pokemon Go Dataset available on Hugging Face.",https://github.com/AIAnytime/Fine-Tuning-Multimodal-LLM,Jupyter Notebook,2024-01-15T08:46:18Z,2024-08-25T18:47:37Z,15,8,1,MIT License
125,smaller-models-docs,ilsilfverskiold,Docs & cook books for fine-tuning smaller models with the Hugging Face library,https://github.com/ilsilfverskiold/smaller-models-docs,Jupyter Notebook,2023-11-20T11:22:10Z,2024-10-03T01:29:42Z,31,5,0,
126,hugging_face_competition,tea321000,hugging_face_competition,https://github.com/tea321000/hugging_face_competition,Python,2021-09-22T02:57:01Z,2022-10-13T14:34:44Z,9,4,1,
127,VideoChain-API,jbilcke-hf,A service which wraps and chains video and audio Hugging Face Spaces together,https://github.com/jbilcke-hf/VideoChain-API,TypeScript,2023-07-10T15:35:13Z,2024-09-11T16:25:11Z,13,7,1,Apache License 2.0
128,demo-sd-hf-safetensors,bananaml,This is a Stable Diffusion starter template from Banana.dev that allows on-demand serverless GPU inference of a custom safetensors model from Hugging Face. Basically your own Stable Diffusion API.,https://github.com/bananaml/demo-sd-hf-safetensors,Python,2023-07-05T08:24:22Z,2024-04-05T15:07:00Z,9,55,0,
129,flash-roberta,iliaschalkidis,Hugging Face RoBERTa with Flash Attention 2,https://github.com/iliaschalkidis/flash-roberta,Python,2023-07-26T12:41:13Z,2024-10-04T01:05:53Z,18,3,3,
130,sm-huggingface-kornlp,daekeun-ml,This hands-on lab guides you on how to easily train and deploy Korean NLP models in a cloud-native environment using SageMaker's Hugging Face container.,https://github.com/daekeun-ml/sm-huggingface-kornlp,Jupyter Notebook,2021-12-21T12:38:28Z,2024-08-21T05:14:41Z,20,10,1,MIT License
131,Blenderbot,nicknochnack,A lightweight tutorial showing how to use Blenderbot through Hugging Face Transformers.,https://github.com/nicknochnack/Blenderbot,Jupyter Notebook,2021-10-16T23:24:49Z,2024-09-11T06:06:03Z,5,9,0,
132,spaces-docker-templates,nateraw,🚀🤗 A collection of templates for Hugging Face Spaces,https://github.com/nateraw/spaces-docker-templates,Dockerfile,2023-02-14T06:26:02Z,2024-08-07T13:08:35Z,35,3,0,
133,stable-diffusion-api,irgolic,Serve any stable diffusion model published on Hugging Face.,https://github.com/irgolic/stable-diffusion-api,Python,2022-10-10T21:54:22Z,2024-02-29T04:58:19Z,14,4,4,GNU Affero General Public License v3.0
134,text-to-speech-using-hugging-face,sambowenhughes,"Convert text to speech using pre-trained hugging face models. This Next.js project showcases sound generation, model selection, and playback within a user-friendly web interface.",https://github.com/sambowenhughes/text-to-speech-using-hugging-face,TypeScript,2023-08-14T01:52:05Z,2024-09-18T00:29:35Z,17,7,0,
135,olm-training,huggingface,"Repo for training MLMs, CLMs, or T5-type models on the OLM pretraining data, but it should work with any hugging face text dataset.",https://github.com/huggingface/olm-training,Python,2022-10-07T19:18:53Z,2024-08-12T20:27:37Z,91,9,2,Apache License 2.0
136,speech-to-text,sdhilip200,Speech to Text with Hugging Face and Wav2vec 2.0,https://github.com/sdhilip200/speech-to-text,Jupyter Notebook,2021-02-13T02:50:07Z,2024-08-07T13:08:36Z,35,3,1,
137,hf-spacerini,castorini,Plug-and-play Search Interfaces with Pyserini and Hugging Face,https://github.com/castorini/hf-spacerini,Python,2022-10-28T14:44:38Z,2024-07-25T09:10:33Z,32,3,4,Apache License 2.0
138,huggingbench,huggingbench,Find the optimal model serving solution for 🤗 Hugging Face models 🚀 ,https://github.com/huggingbench/huggingbench,Python,2023-05-05T11:04:47Z,2024-09-12T02:25:15Z,41,3,2,Apache License 2.0
139,hf-data-explorer,cfahlgren1,Chrome Extension for exploring Hugging Face datasets 🔎,https://github.com/cfahlgren1/hf-data-explorer,TypeScript,2024-06-25T17:53:59Z,2024-09-18T19:36:22Z,48,2,3,
140,notebooks,sanchit-gandhi,A collection of notebooks for the Hugging Face blog series (https://huggingface.co/blog).,https://github.com/sanchit-gandhi/notebooks,Jupyter Notebook,2022-11-02T13:18:24Z,2024-09-12T07:20:19Z,41,4,2,
141,HuggingFaceApi.jl,FluxML,,https://github.com/FluxML/HuggingFaceApi.jl,Julia,2021-11-13T12:36:32Z,2024-08-07T13:08:30Z,36,2,1,MIT License
142,nlp-vietnamese-text-summarization,ngockhanh5110,"Deploy PhoBERT for Abstractive Text Summarization as REST API using StreamLit, Transformers by Hugging Face and PyTorch ",https://github.com/ngockhanh5110/nlp-vietnamese-text-summarization,Jupyter Notebook,2021-02-02T10:50:31Z,2024-06-12T03:19:56Z,30,6,3,
143,awesome-huggingface,NielsRogge,Repository containing awesome resources regarding Hugging Face tooling.,https://github.com/NielsRogge/awesome-huggingface,,2024-01-03T09:50:36Z,2024-08-23T14:21:39Z,43,2,0,Apache License 2.0
144,amazon-sagemaker-protein-classification,aws-samples,"Implementation of Protein Classification based on subcellular localization using ProtBert(Rostlab/prot_bert_bfd_localization) model from Hugging Face library, based on BERT model trained on large corpus of protein sequences.",https://github.com/aws-samples/amazon-sagemaker-protein-classification,Jupyter Notebook,2021-01-01T02:31:36Z,2024-09-04T15:18:48Z,42,23,2,MIT No Attribution
145,open-source-LLM-translation-tool,alberto-solano,This project use the Meta NLLB-200 translation model through the Hugging Face transformers library.,https://github.com/alberto-solano/open-source-LLM-translation-tool,Python,2023-10-08T18:49:44Z,2024-09-24T23:32:35Z,46,4,3,
146,Natural-Language-processing-with-transformers,fanbyprinciple,"Building Language Applications with Hugging Face.  book by Lewis Tunstall, Leandro von Werra, and Thomas Wolf",https://github.com/fanbyprinciple/Natural-Language-processing-with-transformers,Jupyter Notebook,2022-03-03T05:57:03Z,2024-09-24T12:21:34Z,15,8,0,
147,OpenCharacters,josephrocca,Simple little web interface for creating characters and chatting with them. It's basically a single HTML file - no server. Share characters using a link (character data is stored within the URL itself). All chat data is stored in your browser using IndexedDB. Currently supports OpenAI APIs and ~any Hugging Face model.,https://github.com/josephrocca/OpenCharacters,HTML,2023-03-06T11:03:26Z,2024-10-02T15:22:28Z,370,63,27,MIT License
148,blog-serving-hugging-face-models,comet-ml,,https://github.com/comet-ml/blog-serving-hugging-face-models,Shell,2021-04-28T18:22:53Z,2023-10-16T16:43:28Z,18,4,0,
149,tweet-classification,aws-samples,Tweet classification for real-time alerts with Amazon SageMaker and Hugging Face,https://github.com/aws-samples/tweet-classification,Jupyter Notebook,2022-06-13T13:36:06Z,2023-12-20T17:49:41Z,10,5,1,MIT No Attribution
150,hugging-face-vision-transformer-tutorial,bhattbhavesh91,Tutorial on using Hugging Face's Vision Transformers for Image Classification,https://github.com/bhattbhavesh91/hugging-face-vision-transformer-tutorial,Jupyter Notebook,2021-07-06T07:54:22Z,2024-09-14T16:06:00Z,9,4,0,Apache License 2.0
151,huggingface-inference-toolkit,huggingface,"Hugging Face Inference Toolkit used to serve transformers, sentence-transformers, and diffusers models.",https://github.com/huggingface/huggingface-inference-toolkit,Python,2022-08-01T05:57:49Z,2024-09-27T23:13:38Z,36,3,9,Apache License 2.0
152,classify-news-amazon-sagemaker-hugging-face,aws-samples,,https://github.com/aws-samples/classify-news-amazon-sagemaker-hugging-face,Jupyter Notebook,2021-07-29T10:52:26Z,2024-05-27T10:34:44Z,8,6,0,MIT No Attribution
153,learn-huggingface,mrdbourke,"Repo designed to help learn the Hugging Face ecosystem (transformers, datasets, accelerate + more).",https://github.com/mrdbourke/learn-huggingface,Jupyter Notebook,2024-06-06T22:47:12Z,2024-10-05T05:05:23Z,28,3,1,Apache License 2.0
154,AI_Generated_Text_Checker_App,SuwaidAslam,This app Classifies the text generated by AI tools like chatGPT. Roberta-base-openai-detector Model has been used from hugging face to detect ai generated texts.,https://github.com/SuwaidAslam/AI_Generated_Text_Checker_App,Python,2023-01-04T17:27:59Z,2024-09-23T13:27:03Z,27,14,0,MIT License
155,Text-To-Image-With-Stable-Diffusion,trojrobert,How to build Text-to-Image app using stable diffusion via hugging face,https://github.com/trojrobert/Text-To-Image-With-Stable-Diffusion,Python,2023-05-28T13:52:19Z,2024-08-20T05:13:40Z,9,5,0,
156,LLM4BeSci_GSERM2024,Zak-Hussain,The course introduces the use of open-source large language models (LLMs) from the Hugging Face ecosystem for research in the behavioral and social sciences. ,https://github.com/Zak-Hussain/LLM4BeSci_GSERM2024,Jupyter Notebook,2024-05-06T09:18:09Z,2024-09-17T11:32:15Z,43,8,0,Other
157,hf-hub-lightning,nateraw,A PyTorch Lightning Callback for pushing models to the Hugging Face Hub 🤗⚡️,https://github.com/nateraw/hf-hub-lightning,Python,2021-10-27T00:26:17Z,2024-08-07T13:08:43Z,35,3,1,MIT License
158,demo-whisper,bananaml,This is a Whisper transcription starter template from Banana.dev that allows on-demand serverless GPU inference of the openai/whisper-base model from Hugging Face.  Basically your own Whisper API.,https://github.com/bananaml/demo-whisper,Python,2023-07-04T09:00:18Z,2024-08-31T21:13:30Z,5,34,1,
159,AI-Blog-Writter,manthan89-py,"This project is used to generate a blog post using Natural Language processing, Hugging Face Transformers and GPT-2 Model.",https://github.com/manthan89-py/AI-Blog-Writter,Jupyter Notebook,2021-03-03T06:18:58Z,2024-06-11T07:33:47Z,17,7,0,
160,huggingface-finetune-japanese,tsmatz,Examples to finetune encoder-only and encoder-decoder transformers for Japanese language (Hugging Face),https://github.com/tsmatz/huggingface-finetune-japanese,Jupyter Notebook,2022-10-24T09:12:46Z,2024-07-01T08:21:37Z,14,4,0,
161,stable-diffusion-webui-controlnet-docker,kalaspuff,🧑‍🎨 Stable Diffusion WebUI + ControlNet extension running in Docker. Built Docker image to be run as a Space at Hugging Face.,https://github.com/kalaspuff/stable-diffusion-webui-controlnet-docker,Shell,2023-03-02T14:11:19Z,2024-07-30T20:04:03Z,31,6,3,
162,icebreaker,hecrj,"A local AI chat app powered by 🦀 Rust, 🧊 iced, 🤗 Hugging Face, and 🦙 llama.cpp",https://github.com/hecrj/icebreaker,Rust,2024-07-10T15:23:07Z,2024-10-05T13:26:42Z,65,3,1,MIT License
163,bert-inference,cdathuraliya,An attempt to make Google BERT closer to production before Hugging Face Transformers etc.,https://github.com/cdathuraliya/bert-inference,Jupyter Notebook,2019-03-10T17:11:01Z,2021-06-21T13:15:16Z,28,3,1,Apache License 2.0
164,hf-nlp-book,huggingface-cn,基于 Hugging Face NLP 课程的中文书籍协作。,https://github.com/huggingface-cn/hf-nlp-book,MDX,2023-04-13T13:52:17Z,2024-09-19T14:40:55Z,14,4,0,
165,AnsweringQuestionsWithHuggingFaceAndLLM,vashAI,Answering Questions With HuggingFace And LLM,https://github.com/vashAI/AnsweringQuestionsWithHuggingFaceAndLLM,Jupyter Notebook,2023-06-03T08:59:56Z,2024-10-05T04:33:11Z,16,4,0,
166,multi-agent-apps,bhargobdeka,"This repository will contain projects on multi-agent applications using frameworks such as crewai, langchain, gradio, hugging face etc.",https://github.com/bhargobdeka/multi-agent-apps,Jupyter Notebook,2024-07-12T13:13:07Z,2024-10-01T05:39:27Z,16,6,0,MIT License
167,HuggingFace-Spaces,cloudera,HuggingFace-Spaces,https://github.com/cloudera/HuggingFace-Spaces,,2023-11-23T02:19:10Z,2024-08-23T20:27:51Z,1,6,0,
168,Fine-Tune-BERT-for-Text-Classification,abyanjan,Performing Text classification with fine-tuning BERT model using Tensorflow Hub and Hugging Face Transformers,https://github.com/abyanjan/Fine-Tune-BERT-for-Text-Classification,Jupyter Notebook,2021-06-21T10:02:45Z,2024-09-28T07:37:13Z,15,4,0,
169,Unity-WebGL-template-for-Hugging-Face-Spaces,huggingface,Unity WebGL template for Hugging Face Spaces,https://github.com/huggingface/Unity-WebGL-template-for-Hugging-Face-Spaces,,2021-12-08T10:41:25Z,2024-04-10T12:10:04Z,13,4,0,
170,wav2vec2_transformers,chuachinhon,"Transcribing audio files using Hugging Face's implementation of Wav2Vec2 + ""chain-linking"" NLP tasks to combine speech-to-text with downstream tasks like translation and summarisation.",https://github.com/chuachinhon/wav2vec2_transformers,Jupyter Notebook,2021-02-16T00:36:46Z,2024-01-06T09:47:27Z,31,9,0,
171,Sentiment-Analysis-Using-Transformers-PyTorch,skshashankkumar41,Sentiment Analysis of Yelp Review Dataset using Hugging Face pre-trained BERT with fine-tuning ,https://github.com/skshashankkumar41/Sentiment-Analysis-Using-Transformers-PyTorch,Jupyter Notebook,2020-06-29T02:59:13Z,2024-09-20T10:44:36Z,14,4,0,
172,Question-Answering,geehaad,Python-based question answering system that utilizes pretrained BERTbased models from Hugging Face's transformers library.,https://github.com/geehaad/Question-Answering,Jupyter Notebook,2023-08-26T13:27:19Z,2024-07-22T17:48:22Z,17,4,0,
173,use-cases-of-bert,tm4roon,"Use-cases of Hugging Face's BERT (e.g. paraphrase generation, unsupervised extractive summarization).",https://github.com/tm4roon/use-cases-of-bert,Jupyter Notebook,2019-07-29T07:10:04Z,2024-03-16T16:13:55Z,21,3,0,
174,candle-simplified-example,evgenyigumnov,A simplified example in Rust of training a neural network and then using it based on the Candle Framework by Hugging Face.,https://github.com/evgenyigumnov/candle-simplified-example,Rust,2023-09-03T16:57:43Z,2024-08-24T03:52:30Z,35,5,0,MIT License
175,Fine-tune-Speech-Recognition,dreji18,Tutorial on how to train a custom voice recognition model using Hugging face models.,https://github.com/dreji18/Fine-tune-Speech-Recognition,Python,2023-04-21T11:27:24Z,2024-08-14T18:24:07Z,10,4,0,
176,asr-rnnt,sanchit-gandhi,Repository to train NVIDIA NeMo RNN-T BPE models with Hugging Face Datasets and the Hugging Face Trainer 🤗. Training scripts to be migrated to Hugging Face Transformers when complete.,https://github.com/sanchit-gandhi/asr-rnnt,Python,2022-08-11T13:52:32Z,2024-03-06T06:56:51Z,5,3,0,
177,mergeui,naskio,All-in-one UI for merged LLMs in Hugging Face,https://github.com/naskio/mergeui,Python,2024-04-23T12:21:01Z,2024-09-09T05:12:04Z,21,2,1,Apache License 2.0
178,Rodel.Downloader,Richasy,"用于 Hugging Face, Model Scope 和 Civitai 等网站的 AI 模型下载",https://github.com/Richasy/Rodel.Downloader,C#,2024-04-20T23:40:23Z,2024-09-29T12:43:36Z,36,3,2,GNU General Public License v3.0
179,FList,jianjianai,"将 GitHub Releases,Hugging Face,文件url等，渲染成类似网盘的文件列表显示在网页上，方便用户下载开源软件。 支持视频、音频、图片、PDF 等文件的在线预览。",https://github.com/jianjianai/FList,TypeScript,2024-07-12T10:12:37Z,2024-10-06T07:16:11Z,155,42,3,
180,nlp-es-hugging-face,mariagrandury,"GitHub repo de ""NLP en Español 🤗"", la comunidad de hispanohablantes de la iniciativa ""Languages at Hugging Face"".",https://github.com/mariagrandury/nlp-es-hugging-face,,2021-03-08T22:59:59Z,2021-06-01T15:38:04Z,3,5,8,
181,huggingface-demos,gante,Personal demos using Hugging Face 🤗 tools,https://github.com/gante/huggingface-demos,Python,2022-09-11T18:35:47Z,2024-09-26T17:16:16Z,4,3,0,
182,Production-RWKV,ArEnSc,"This project aims to make RWKV Accessible to everyone using a Hugging Face like interface, while keeping it close to the R and D RWKV branch of code.",https://github.com/ArEnSc/Production-RWKV,Python,2022-11-30T03:04:33Z,2024-02-23T06:57:00Z,63,6,6,MIT License
183,huggingface-tutorials,tenexcoder,Working NLP examples using the Hugging Face stack,https://github.com/tenexcoder/huggingface-tutorials,Python,2020-11-19T04:56:58Z,2024-07-14T07:52:56Z,5,3,1,
184,hugging_face_tutorials,LightR0,,https://github.com/LightR0/hugging_face_tutorials,Python,2022-04-19T11:11:20Z,2024-03-05T06:10:37Z,18,2,1,
185,zapier,huggingface,Hugging Face's Zapier Integration 🤗⚡️,https://github.com/huggingface/zapier,JavaScript,2023-04-07T03:01:12Z,2024-08-07T13:07:17Z,47,0,1,Apache License 2.0
186,streamlit-huggingface,rtkilian,A collection of NLP web apps created with Streamlit and Hugging Face,https://github.com/rtkilian/streamlit-huggingface,Python,2021-08-12T21:19:34Z,2024-06-01T16:23:19Z,3,5,0,
187,Arduino-AI-Chat-Library,bayeggex,"🤖💬 Arduino library for integrating AI chat like OpenAI's ChatGPT, Hugging Face Transformers, and more.",https://github.com/bayeggex/Arduino-AI-Chat-Library,C++,2024-06-29T15:00:19Z,2024-09-20T14:37:39Z,14,4,0,MIT License
188,dash-covid19-multilingual,nagarajbhat,"A Multilingual Covid-19 dashboard built using plotly Dash, used Hugging face transformer - MarianMT for translation.",https://github.com/nagarajbhat/dash-covid19-multilingual,Jupyter Notebook,2020-07-21T13:02:00Z,2023-03-17T01:46:38Z,21,3,7,MIT License
189,nlp_hugging_face,datatrigger,"Text classification with the transformers library from Hugging Face, by fine-tuning DistilBERT or using summarization + Zero-Shot classification.",https://github.com/datatrigger/nlp_hugging_face,Jupyter Notebook,2021-07-11T20:40:14Z,2024-05-10T19:23:13Z,3,4,0,MIT License
190,BERT-Sentiment,dchandak99,"Sentiment Analysis on the IMDB dataset using BERT, Hugging Face and PyTorch",https://github.com/dchandak99/BERT-Sentiment,Jupyter Notebook,2020-07-21T15:41:41Z,2024-05-10T17:57:00Z,9,3,0,
191,twitter-llm-bot,garyb9,Fully automatic asynchronous AI operated Twitter bot using Large Language Models through OpenAI and Hugging Face to schedule and generate contextual content.,https://github.com/garyb9/twitter-llm-bot,Python,2021-03-29T19:03:23Z,2024-09-15T19:47:58Z,20,5,13,MIT License
192,quantizeHFmodel,CharlesMod,"Accepts a Hugging Face model URL, automatically downloads and quantizes it using Bits and Bytes.",https://github.com/CharlesMod/quantizeHFmodel,Python,2024-02-23T22:22:58Z,2024-08-12T09:09:47Z,38,2,1,Apache License 2.0
193,hugging-face-http-server,mlnethub,This application provides an API service for interacting with models available through [Hugging Face](https://huggingface.co/).,https://github.com/mlnethub/hugging-face-http-server,Python,2023-05-21T05:05:39Z,2024-07-29T19:58:45Z,7,3,0,MIT License
194,TGIfiles,jjmlovesgit,A set of scripts and files to help you run Hugging Face Text Generation Inference (TGI),https://github.com/jjmlovesgit/TGIfiles,Python,2023-09-24T02:58:20Z,2024-07-21T13:03:11Z,9,4,0,MIT License
195,llm-interface,samestrin,"A simple NPM interface for seamlessly interacting with 36 Large Language Model (LLM) providers, including OpenAI, Anthropic, Google Gemini, Cohere, Hugging Face Inference, NVIDIA AI, Mistral AI, AI21 Studio, LLaMA.CPP, and Ollama, and hundreds of models.",https://github.com/samestrin/llm-interface,JavaScript,2024-06-12T01:14:29Z,2024-10-06T01:17:32Z,73,9,0,MIT License
196,ChatGPT-PDF-React-Frontend,Ricardo0429,React Frontend for Chat with PDF using OpenAI ChatGPT and Hugging Face Lang Chain,https://github.com/Ricardo0429/ChatGPT-PDF-React-Frontend,JavaScript,2023-03-18T16:57:51Z,2024-07-01T05:08:45Z,6,4,1,
197,serverless-machine-learning,philschmid,"collection of serverless machine learning use cases and examples including Hugging Face transformers, timm, Gradio",https://github.com/philschmid/serverless-machine-learning,Python,2022-11-11T10:01:27Z,2024-08-12T19:09:44Z,14,3,3,MIT License
198,huggingface-timm-mobile-blogpost,dnth,Bringing High-Quality Image Models to Mobile: Hugging Face TIMM Meets Android & iOS,https://github.com/dnth/huggingface-timm-mobile-blogpost,Dart,2023-02-24T08:58:53Z,2024-10-06T03:41:57Z,5,4,0,
199,spaces-template,nateraw,A 🔥 cookiecutter template for building Hugging Face Spaces,https://github.com/nateraw/spaces-template,Shell,2021-07-28T21:17:58Z,2023-04-20T22:08:16Z,11,2,2,
200,modelcards,nateraw,"📝 Utility to create, edit, and publish model cards on the Hugging Face Hub. [**Now lives in huggingface_hub**]",https://github.com/nateraw/modelcards,Jupyter Notebook,2022-05-13T01:19:28Z,2024-01-04T17:08:31Z,15,4,15,MIT License
201,huggingface-fiftyone-converters,jacobmarks,Convert datasets from Hugging Face to FiftyOne for Visualization,https://github.com/jacobmarks/huggingface-fiftyone-converters,Python,2024-02-02T19:35:36Z,2024-03-03T15:29:33Z,10,2,0,
202,Building-AI-Applications-with-Hugging-Face,youssefHosni,Hands-On tutorials building zero shot AI Applications with Hugging Face Open Source Models  ,https://github.com/youssefHosni/Building-AI-Applications-with-Hugging-Face,,2024-08-02T14:22:29Z,2024-10-05T13:38:48Z,17,1,0,
203,MsMarco,airKlizz,Re-ranking task using MS MARCO dataset and Hugging Face library,https://github.com/airKlizz/MsMarco,Python,2020-03-23T14:25:24Z,2024-05-31T13:25:36Z,15,2,1,
204,hugging-audio,datawhalechina,Hugging Face Audio Course中文版，帮助学习者快速入门音频模态,https://github.com/datawhalechina/hugging-audio,Jupyter Notebook,2023-12-18T13:14:55Z,2024-09-28T06:58:15Z,29,3,1,
205,chat_with_your_docs,jorge-armando-navarro-flores,"Discover and converse with advanced AI models like Mistral, LLAMA2, and GPT-3.5 from leading sources like OLLAMA, Hugging Face, and OpenAI. Easily extract insights from PDFs, web pages, and YouTube videos with our intuitive interface. Unlock the power of knowledge with seamless chat interactions.",https://github.com/jorge-armando-navarro-flores/chat_with_your_docs,Python,2024-04-11T23:52:30Z,2024-10-04T11:44:10Z,132,13,1,MIT License
206,pytector,MaxMLang,"A Python package designed to detect prompt injection in text inputs utilizing state-of-the-art machine learning models from Hugging Face. The main focus is on ease of use, enabling developers to integrate security features into their applications with minimal effort. ",https://github.com/MaxMLang/pytector,Python,2024-03-22T21:46:48Z,2024-08-08T04:43:13Z,23,19,0,MIT License
207,hfm,thesephist,Hugging Face Download (Cache) Manager,https://github.com/thesephist/hfm,Makefile,2022-08-07T08:28:24Z,2024-01-04T17:10:57Z,21,0,1,MIT License
208,HuggingFaceDatasets.jl,JuliaGenAI,A Julia package for interacting with the Hugging Face dataset repository.,https://github.com/JuliaGenAI/HuggingFaceDatasets.jl,Julia,2022-05-15T13:35:56Z,2024-09-25T12:52:59Z,31,0,2,MIT License
209,huggingface_datasets,chetnakhanna16,Hugging Face Datasets Library for NLP projects,https://github.com/chetnakhanna16/huggingface_datasets,Jupyter Notebook,2021-06-09T19:43:33Z,2023-07-17T12:50:20Z,6,2,0,
210,pycon-korea-2020-kb-albert,sackoh,Inroduction of ALBERT to understand Korean language in Financial domain with Hugging Face's Transformers,https://github.com/sackoh/pycon-korea-2020-kb-albert,Jupyter Notebook,2020-08-24T04:44:23Z,2023-03-09T08:49:39Z,25,2,0,
211,Simple_HuggingFace,lansinuote,,https://github.com/lansinuote/Simple_HuggingFace,Jupyter Notebook,2024-07-02T07:55:38Z,2024-09-30T09:32:02Z,25,1,0,
212,NMT,sravan1320,This repository explains how can we fine tune hugging face translation pre trained model with custom dataset,https://github.com/sravan1320/NMT,Jupyter Notebook,2021-09-30T08:45:16Z,2023-09-20T15:26:14Z,6,5,0,
213,Quantization-Fundamentals-with-Hugging-Face,ksm26,Learn linear quantization techniques using the Quanto library and downcasting methods with the Transformers library to compress and optimize generative AI models effectively.,https://github.com/ksm26/Quantization-Fundamentals-with-Hugging-Face,Jupyter Notebook,2024-04-17T13:27:58Z,2024-07-08T09:47:51Z,1,8,0,
214,bert,danasaur,Intro to hugging face and fine-tuning BERT tutorial,https://github.com/danasaur/bert,Jupyter Notebook,2023-04-10T02:18:14Z,2023-06-02T22:56:07Z,7,2,0,Apache License 2.0
215,hugging-face-clone,hylerrix,The fullstack clone version of Hugging Face Hub! An enterprise level of Next.js app and preparing for more..,https://github.com/hylerrix/hugging-face-clone,CSS,2023-07-10T15:13:34Z,2024-07-27T10:36:57Z,3,3,0,MIT License
216,huggingface,TimMikeladze,Typescript wrapper for the Hugging Face Inference API.,https://github.com/TimMikeladze/huggingface,TypeScript,2022-06-28T13:11:06Z,2023-09-30T11:30:40Z,27,1,2,MIT License
217,sentiment_analysis_webpage,amrrs,This uses Hugging Face Spaces powered by Gradio API to create a simple html page ,https://github.com/amrrs/sentiment_analysis_webpage,HTML,2022-05-10T20:47:05Z,2024-07-14T10:19:51Z,7,3,0,MIT License
218,Hugging_Face_transformers_topics,plaban1981,Hugging_Face_transformers_topics,https://github.com/plaban1981/Hugging_Face_transformers_topics,Jupyter Notebook,2022-04-21T15:20:52Z,2024-09-12T12:43:20Z,5,2,0,
219,Data-Analysis-with-PandasAi-free-HuggingFace-LLMs,aatansen,PandasAi with free LLMs for data analysis,https://github.com/aatansen/Data-Analysis-with-PandasAi-free-HuggingFace-LLMs,Python,2023-06-12T10:57:59Z,2024-05-29T22:52:31Z,9,2,0,
220,llm-fastapi-example,yksnilowyrahcaz,FastAPI + Hugging Face Transformers + LlamaIndex,https://github.com/yksnilowyrahcaz/llm-fastapi-example,Python,2023-04-26T07:39:41Z,2024-08-09T13:12:08Z,3,2,0,MIT License
